Isolation	isolation	NOUN
-	-	PUNCT
related	relate	VERB
traits	trait	NOUN
in	in	ADP
bread	bread	NOUN
wheat	wheat	NOUN
.	.	PUNCT

Glutamine	Glutamine	PROPN
synthetase	synthetase	NOUN
(	(	PUNCT
GS	GS	PROPN
)	)	PUNCT
plays	play	VERB
a	a	DET
key	key	ADJ
role	role	NOUN
in	in	ADP
the	the	DET
growth	growth	NOUN
","	","	PUNCT
nitrogen	nitrogen	NOUN
(	(	PUNCT
N	n	NOUN
)	)	PUNCT
use	use	NOUN
and	and	CCONJ
yield	yield	VERB
potential	potential	NOUN
of	of	ADP
cereal	cereal	NOUN
crops	crop	NOUN
.	.	PUNCT

Investigating	investigate	VERB
the	the	DET
haplotype	haplotype	NOUN
variation	variation	NOUN
of	of	ADP
GS	GS	PROPN
genes	gene	NOUN
and	and	CCONJ
its	-PRON-	ADJ
association	association	NOUN
with	with	ADP
agronomic	agronomic	ADJ
traits	trait	NOUN
may	may	VERB
provide	provide	VERB
useful	useful	ADJ
information	information	NOUN
for	for	ADP
improving	improve	VERB
wheat	wheat	NOUN
N	n	NOUN
-	-	PUNCT
use	use	NOUN
efficiency	efficiency	NOUN
and	and	CCONJ
yield	yield	NOUN
.	.	PUNCT

We	-PRON-	PRON
isolated	isolate	VERB
the	the	DET
promoter	promoter	NOUN
and	and	CCONJ
coding	cod	VERB
region	region	NOUN
sequences	sequence	NOUN
of	of	ADP
the	the	DET
plastic	plastic	ADJ
glutamine	glutamine	NOUN
synthetase	synthetase	NOUN
isoform	isoform	NOUN
(	(	PUNCT
GS2	GS2	PROPN
)	)	PUNCT
genes	gene	NOUN
located	locate	VERB
on	on	ADP
chromosomes	chromosome	NOUN
2A	2a	NUM
","	","	PUNCT
2B	2b	NUM
and	and	CCONJ
2D	2D	PROPN
in	in	ADP
bread	bread	NOUN
wheat	wheat	NOUN
.	.	PUNCT

By	by	ADP
analyzing	analyze	VERB
nucleotide	nucleotide	ADJ
sequence	sequence	NOUN
variations	variation	NOUN
of	of	ADP
the	the	DET
coding	cod	VERB
region	region	NOUN
","	","	PUNCT
two	two	NUM
","	","	PUNCT
six	six	NUM
and	and	CCONJ
two	two	NUM
haplotypes	haplotype	NOUN
were	be	VERB
distinguished	distinguish	VERB
for	for	ADP
TaGS2-A1	TaGS2-A1	PROPN
(	(	PUNCT
a	a	DET
and	and	CCONJ
b	b	PUNCT
)	)	PUNCT
","	","	PUNCT
TaGS2-B1	TaGS2-B1	PROPN
(	(	PUNCT
a	a	PUNCT
-	-	PUNCT
f	f	NOUN
)	)	PUNCT
and	and	CCONJ
TaGS2-D1	TaGS2-D1	PROPN
(	(	PUNCT
a	a	DET
and	and	CCONJ
b	b	PUNCT
)	)	PUNCT
","	","	PUNCT
respectively	respectively	ADV
.	.	PUNCT

By	by	ADP
analyzing	analyze	VERB
the	the	DET
frequency	frequency	NOUN
data	datum	NOUN
of	of	ADP
different	different	ADJ
haplotypes	haplotype	NOUN
and	and	CCONJ
their	-PRON-	ADJ
association	association	NOUN
with	with	ADP
N	n	NUM
use	use	NOUN
and	and	CCONJ
agronomic	agronomic	ADJ
traits	trait	NOUN
","	","	PUNCT
four	four	NUM
major	major	ADJ
and	and	CCONJ
favorable	favorable	ADJ
TaGS2	tags2	NOUN
haplotypes	haplotype	NOUN
(	(	PUNCT
A1b	A1b	PROPN
","	","	PUNCT
B1a	B1a	PROPN
","	","	PUNCT
B1b	B1b	PROPN
","	","	PUNCT
D1a	D1a	PROPN
)	)	PUNCT
were	be	VERB
revealed	reveal	VERB
.	.	PUNCT

These	these	DET
favorable	favorable	ADJ
haplotypes	haplotype	NOUN
may	may	VERB
confer	confer	VERB
better	well	ADJ
seedling	seedling	ADJ
growth	growth	NOUN
","	","	PUNCT
better	well	ADJ
agronomic	agronomic	ADJ
performance	performance	NOUN
","	","	PUNCT
and	and	CCONJ
improved	improve	VERB
N	n	NUM
uptake	uptake	NOUN
during	during	ADP
vegetative	vegetative	ADJ
growth	growth	NOUN
or	or	CCONJ
grain	grain	NOUN
N	n	NOUN
concentration	concentration	NOUN
.	.	PUNCT

Our	-PRON-	ADJ
data	datum	NOUN
suggest	suggest	VERB
that	that	ADP
certain	certain	ADJ
TaGS2	tags2	NOUN
haplotypes	haplotype	NOUN
may	may	VERB
be	be	VERB
valuable	valuable	ADJ
in	in	ADP
breeding	breed	VERB
wheat	wheat	NOUN
varieties	variety	NOUN
with	with	ADP
improved	improve	VERB
agronomic	agronomic	ADJ
performance	performance	NOUN
and	and	CCONJ
N	n	NOUN
-	-	PUNCT
use	use	NOUN
efficiency	efficiency	NOUN
.	.	PUNCT

The	the	DET
molecular	molecular	ADJ
basis	basis	NOUN
for	for	ADP
venation	venation	NOUN
patterning	patterning	NOUN
of	of	ADP
pigmentation	pigmentation	NOUN
and	and	CCONJ
its	-PRON-	ADJ
effect	effect	NOUN
on	on	ADP
pollinator	pollinator	NOUN
attraction	attraction	NOUN
in	in	ADP
flowers	flower	NOUN
of	of	ADP
Antirrhinum	Antirrhinum	PROPN
.	.	PUNCT

Pigment	pigment	NOUN
stripes	stripe	NOUN
associated	associate	VERB
with	with	ADP
veins	vein	NOUN
(	(	PUNCT
venation	venation	NOUN
)	)	PUNCT
is	be	VERB
a	a	DET
common	common	ADJ
flower	flower	NOUN
colour	colour	NOUN
pattern	pattern	NOUN
.	.	PUNCT

The	the	DET
molecular	molecular	ADJ
genetics	genetic	NOUN
and	and	CCONJ
function	function	NOUN
of	of	ADP
venation	venation	NOUN
were	be	VERB
investigated	investigate	VERB
in	in	ADP
the	the	DET
genus	genus	NOUN
Antirrhinum	Antirrhinum	PROPN
","	","	PUNCT
in	in	ADP
which	which	ADJ
venation	venation	NOUN
is	be	VERB
determined	determine	VERB
by	by	ADP
Venosa	Venosa	PROPN
(	(	PUNCT
encoding	encode	VERB
an	an	DET
R2R3MYB	R2R3MYB	PROPN
transcription	transcription	NOUN
factor	factor	NOUN
)	)	PUNCT
.	.	PUNCT

Pollinator	pollinator	NOUN
preferences	preference	NOUN
were	be	VERB
measured	measure	VERB
by	by	ADP
field	field	NOUN
tests	test	NOUN
with	with	ADP
Antirrhinum	Antirrhinum	PROPN
majus	majus	NOUN
.	.	PUNCT

Venosa	Venosa	PROPN
function	function	NOUN
was	be	VERB
examined	examine	VERB
using	use	VERB
in	in	ADP
situ	situ	NOUN
hybridization	hybridization	NOUN
and	and	CCONJ
transient	transient	ADJ
overexpression	overexpression	NOUN
.	.	PUNCT

The	the	DET
origin	origin	NOUN
of	of	ADP
the	the	DET
venation	venation	NOUN
trait	trait	NOUN
was	be	VERB
examined	examine	VERB
by	by	ADP
molecular	molecular	ADJ
phylogenetics	phylogenetic	NOUN
.	.	PUNCT

Venation	venation	NOUN
and	and	CCONJ
full	full	ADJ
-	-	PUNCT
red	red	ADJ
flower	flower	NOUN
colouration	colouration	NOUN
provide	provide	VERB
a	a	DET
comparable	comparable	ADJ
level	level	NOUN
of	of	ADP
advantage	advantage	NOUN
for	for	ADP
pollinator	pollinator	NOUN
attraction	attraction	NOUN
relative	relative	ADJ
to	to	ADP
palely	palely	ADV
pigmented	pigmented	ADJ
or	or	CCONJ
white	white	ADJ
lines	line	NOUN
.	.	PUNCT

Ectopic	ectopic	ADJ
expression	expression	NOUN
of	of	ADP
Venosa	Venosa	PROPN
confers	confer	NOUN
pigmentation	pigmentation	NOUN
outside	outside	ADP
the	the	DET
veins	vein	NOUN
.	.	PUNCT

Venosa	Venosa	PROPN
transcript	transcript	NOUN
is	be	VERB
produced	produce	VERB
only	only	ADV
in	in	ADP
small	small	ADJ
areas	area	NOUN
of	of	ADP
the	the	DET
corolla	corolla	NOUN
between	between	ADP
the	the	DET
veins	vein	NOUN
and	and	CCONJ
the	the	DET
adaxial	adaxial	ADJ
epidermis	epidermis	NOUN
.	.	PUNCT

Phylogenetic	phylogenetic	ADJ
analyses	analysis	NOUN
suggest	suggest	VERB
that	that	ADP
venation	venation	NOUN
patterning	patterning	NOUN
is	be	VERB
an	an	DET
ancestral	ancestral	ADJ
trait	trait	NOUN
in	in	ADP
Antirrhinum	Antirrhinum	PROPN
.	.	PUNCT

Different	different	ADJ
accessions	accession	NOUN
of	of	ADP
three	three	NUM
species	specie	NOUN
with	with	ADP
full	full	ADJ
-	-	PUNCT
red	red	ADJ
pigmentation	pigmentation	NOUN
with	with	ADP
or	or	CCONJ
without	without	ADP
venation	venation	NOUN
patterning	patterning	NOUN
have	have	VERB
been	be	VERB
found	find	VERB
.	.	PUNCT

Epidermal	epidermal	ADJ
-	-	PUNCT
specific	specific	ADJ
venation	venation	NOUN
is	be	VERB
defined	define	VERB
through	through	ADP
overlapping	overlap	VERB
expression	expression	NOUN
domains	domain	NOUN
of	of	ADP
the	the	DET
MYB	MYB	PROPN
(	(	PUNCT
myoblastoma	myoblastoma	NOUN
)	)	PUNCT
and	and	CCONJ
bHLH	bhlh	NOUN
(	(	PUNCT
basic	basic	ADJ
Helix	Helix	PROPN
-	-	PUNCT
Loop	Loop	PROPN
-	-	PUNCT
Helix	Helix	PROPN
)	)	PUNCT
co	co	NOUN
-	-	NOUN
regulators	regulator	NOUN
of	of	ADP
anthocyanin	anthocyanin	ADJ
biosynthesis	biosynthesis	NOUN
","	","	PUNCT
with	with	ADP
the	the	DET
bHLH	bhlh	NOUN
providing	provide	VERB
epidermal	epidermal	ADJ
specificity	specificity	NOUN
and	and	CCONJ
Venosa	Venosa	PROPN
vein	vein	NOUN
specificity	specificity	NOUN
.	.	PUNCT

Venation	venation	NOUN
may	may	VERB
be	be	VERB
the	the	DET
ancestral	ancestral	ADJ
trait	trait	NOUN
","	","	PUNCT
with	with	ADP
full	full	ADJ
-	-	PUNCT
red	red	ADJ
pigmentation	pigmentation	NOUN
a	a	DET
derived	derived	ADJ
","	","	PUNCT
polyphyletic	polyphyletic	ADJ
trait	trait	NOUN
.	.	PUNCT

Venation	venation	NOUN
patterning	patterning	NOUN
is	be	VERB
probably	probably	ADV
not	not	ADV
fixed	fix	VERB
once	once	ADV
species	specie	NOUN
evolve	evolve	VERB
full	full	ADJ
-	-	PUNCT
red	red	ADJ
floral	floral	ADJ
pigmentation	pigmentation	NOUN
.	.	PUNCT

High	high	ADJ
homologous	homologous	ADJ
gene	gene	NOUN
conservation	conservation	NOUN
despite	despite	ADP
extreme	extreme	ADJ
autopolyploid	autopolyploid	NOUN
redundancy	redundancy	NOUN
in	in	ADP
sugarcane	sugarcane	NOUN
.	.	PUNCT

Modern	modern	ADJ
sugarcane	sugarcane	NOUN
(	(	PUNCT
Saccharum	saccharum	NOUN
spp	spp	NOUN
.	.	PUNCT
)	)	PUNCT

is	be	VERB
the	the	DET
leading	lead	VERB
sugar	sugar	NOUN
crop	crop	NOUN
and	and	CCONJ
a	a	DET
primary	primary	ADJ
energy	energy	NOUN
crop	crop	NOUN
.	.	PUNCT

It	-PRON-	PRON
has	have	VERB
the	the	DET
highest	high	ADJ
level	level	NOUN
of	of	ADP
'	'	PUNCT
vertical	vertical	ADJ
'	'	PUNCT
redundancy	redundancy	NOUN
(	(	PUNCT
2n=12x=120	2n=12x=120	NUM
)	)	PUNCT
of	of	ADP
all	all	DET
polyploid	polyploid	ADJ
plants	plant	NOUN
studied	study	VERB
to	to	ADP
date	date	NOUN
.	.	PUNCT

It	-PRON-	PRON
was	be	VERB
produced	produce	VERB
about	about	ADP
a	a	DET
century	century	NOUN
ago	ago	ADV
through	through	ADP
hybridization	hybridization	NOUN
between	between	ADP
two	two	NUM
autopolyploid	autopolyploid	ADJ
species	specie	NOUN
","	","	PUNCT
namely	namely	ADV
S.	S.	PROPN
officinarum	officinarum	NOUN
and	and	CCONJ
S.	S.	PROPN
spontaneum	spontaneum	NOUN
.	.	PUNCT

In	in	ADP
order	order	NOUN
to	to	PART
investigate	investigate	VERB
the	the	DET
genome	genome	NOUN
dynamics	dynamic	NOUN
in	in	ADP
this	this	DET
highly	highly	ADV
polyploid	polyploid	ADJ
context	context	NOUN
","	","	PUNCT
we	-PRON-	PRON
sequenced	sequence	VERB
and	and	CCONJ
compared	compare	VERB
seven	seven	NUM
hom(oe)ologous	hom(oe)ologous	ADJ
haplotypes	haplotype	NOUN
(	(	PUNCT
bacterial	bacterial	ADJ
artificial	artificial	ADJ
chromosome	chromosome	NOUN
clones	clone	NOUN
)	)	PUNCT
.	.	PUNCT

Our	-PRON-	ADJ
analysis	analysis	NOUN
revealed	reveal	VERB
a	a	DET
high	high	ADJ
level	level	NOUN
of	of	ADP
gene	gene	NOUN
retention	retention	NOUN
and	and	CCONJ
colinearity	colinearity	NOUN
","	","	PUNCT
as	as	ADV
well	well	ADV
as	as	ADP
high	high	ADJ
gene	gene	NOUN
structure	structure	NOUN
and	and	CCONJ
sequence	sequence	NOUN
conservation	conservation	NOUN
","	","	PUNCT
with	with	ADP
an	an	DET
average	average	ADJ
sequence	sequence	NOUN
divergence	divergence	NOUN
of	of	ADP
4	4	NUM
%	%	NOUN
for	for	ADP
exons	exon	NOUN
.	.	PUNCT

Remarkably	remarkably	ADV
","	","	PUNCT
all	all	DET
of	of	ADP
the	the	DET
hom(oe)ologous	hom(oe)ologous	ADJ
genes	gene	NOUN
were	be	VERB
predicted	predict	VERB
as	as	ADP
being	be	VERB
functional	functional	ADJ
(	(	PUNCT
except	except	ADP
for	for	ADP
one	one	NUM
gene	gene	NOUN
fragment	fragment	NOUN
)	)	PUNCT
and	and	CCONJ
showed	show	VERB
signs	sign	NOUN
of	of	ADP
evolving	evolve	VERB
under	under	ADP
purifying	purify	VERB
selection	selection	NOUN
","	","	PUNCT
with	with	ADP
the	the	DET
exception	exception	NOUN
of	of	ADP
genes	gene	NOUN
within	within	ADP
segmental	segmental	ADJ
duplications	duplication	NOUN
.	.	PUNCT

By	by	ADP
contrast	contrast	NOUN
","	","	PUNCT
transposable	transposable	ADJ
elements	element	NOUN
displayed	display	VERB
a	a	DET
general	general	ADJ
absence	absence	NOUN
of	of	ADP
colinearity	colinearity	NOUN
among	among	ADP
hom(oe)ologous	hom(oe)ologous	ADJ
haplotypes	haplotype	NOUN
and	and	CCONJ
appeared	appear	VERB
to	to	PART
have	have	VERB
undergone	undergo	VERB
dynamic	dynamic	ADJ
expansion	expansion	NOUN
in	in	ADP
Saccharum	Saccharum	PROPN
","	","	PUNCT
compared	compare	VERB
with	with	ADP
sorghum	sorghum	NOUN
","	","	PUNCT
its	-PRON-	ADJ
close	close	ADJ
relative	relative	NOUN
in	in	ADP
the	the	DET
Andropogonea	Andropogonea	PROPN
tribe	tribe	NOUN
.	.	PUNCT

These	these	DET
results	result	NOUN
reinforce	reinforce	VERB
the	the	DET
general	general	ADJ
trend	trend	NOUN
emerging	emerge	VERB
from	from	ADP
recent	recent	ADJ
studies	study	NOUN
indicating	indicate	VERB
the	the	DET
diverse	diverse	ADJ
and	and	CCONJ
nuanced	nuance	VERB
effect	effect	NOUN
of	of	ADP
polyploidy	polyploidy	NOUN
on	on	ADP
genome	genome	NOUN
dynamics	dynamic	NOUN
.	.	PUNCT

Nitric	nitric	ADJ
oxide	oxide	NOUN
participates	participate	NOUN
in	in	ADP
cold	cold	ADJ
-	-	PUNCT
responsive	responsive	ADJ
phosphosphingolipid	phosphosphingolipid	ADJ
formation	formation	NOUN
and	and	CCONJ
gene	gene	NOUN
expression	expression	NOUN
in	in	ADP
Arabidopsis	Arabidopsis	PROPN
thaliana	thaliana	VERB
.	.	PUNCT

Chilling	chilling	ADJ
triggers	trigger	VERB
rapid	rapid	ADJ
molecular	molecular	ADJ
responses	response	NOUN
that	that	ADJ
permit	permit	VERB
the	the	DET
maintenance	maintenance	NOUN
of	of	ADP
plant	plant	NOUN
cell	cell	NOUN
homeostasis	homeostasis	NOUN
and	and	CCONJ
plant	plant	NOUN
adaptation	adaptation	NOUN
.	.	PUNCT

Recent	recent	ADJ
data	datum	NOUN
showed	show	VERB
that	that	ADP
nitric	nitric	ADJ
oxide	oxide	NOUN
(	(	PUNCT
NO	no	INTJ
)	)	PUNCT
is	be	VERB
involved	involve	VERB
in	in	ADP
plant	plant	NOUN
acclimation	acclimation	NOUN
and	and	CCONJ
tolerance	tolerance	NOUN
to	to	PART
cold	cold	VERB
.	.	PUNCT

The	the	DET
participation	participation	NOUN
of	of	ADP
NO	no	NOUN
in	in	ADP
the	the	DET
early	early	ADJ
transduction	transduction	NOUN
of	of	ADP
the	the	DET
cold	cold	ADJ
signal	signal	NOUN
in	in	ADP
Arabidopsis	Arabidopsis	PROPN
thaliana	thaliana	NOUN
was	be	VERB
investigated	investigate	VERB
.	.	PUNCT

The	the	DET
production	production	NOUN
of	of	ADP
NO	no	NOUN
after	after	ADP
a	a	DET
short	short	ADJ
exposure	exposure	NOUN
to	to	ADP
cold	cold	NOUN
was	be	VERB
assessed	assess	VERB
using	use	VERB
the	the	DET
NO	no	ADV
-	-	PUNCT
sensitive	sensitive	ADJ
fluorescent	fluorescent	NOUN
probe	probe	NOUN
4	4	NUM
","	","	PUNCT
5-diamino	5-diamino	NUM
fluoresceine	fluoresceine	NOUN
diacetate	diacetate	NOUN
and	and	CCONJ
chemiluminescence	chemiluminescence	NOUN
.	.	PUNCT

Pharmacological	pharmacological	ADJ
and	and	CCONJ
genetic	genetic	ADJ
approaches	approach	NOUN
were	be	VERB
used	use	VERB
to	to	PART
analyze	analyze	VERB
NO	no	DET
sources	source	NOUN
and	and	CCONJ
NO	no	ADV
-	-	PUNCT
mediated	mediate	VERB
changes	change	NOUN
in	in	ADP
cold	cold	NOUN
-	-	PUNCT
regulated	regulate	VERB
gene	gene	NOUN
expression	expression	NOUN
","	","	PUNCT
phosphatidic	phosphatidic	ADJ
acid	acid	NOUN
(	(	PUNCT
PtdOH	PtdOH	PROPN
)	)	PUNCT
synthesis	synthesis	NOUN
and	and	CCONJ
sphingolipid	sphingolipid	ADJ
phosphorylation	phosphorylation	NOUN
.	.	PUNCT

NO	no	DET
production	production	NOUN
was	be	VERB
detected	detect	VERB
after	after	ADP
1	1	NUM
-	-	SYM
4h	4h	NUM
of	of	ADP
chilling	chilling	NOUN
.	.	PUNCT

It	-PRON-	PRON
was	be	VERB
impaired	impair	VERB
in	in	ADP
the	the	DET
nia1nia2	nia1nia2	ADJ
nitrate	nitrate	NOUN
reductase	reductase	NOUN
mutant	mutant	NOUN
.	.	PUNCT

Moreover	moreover	ADV
","	","	PUNCT
NO	no	DET
accumulation	accumulation	NOUN
was	be	VERB
not	not	ADV
observed	observe	VERB
in	in	ADP
H7	H7	PROPN
plants	plant	NOUN
overexpressing	overexpresse	VERB
the	the	DET
A.	a.	ADJ
thaliana	thaliana	NOUN
nonsymbiotic	nonsymbiotic	ADJ
hemoglobin	hemoglobin	NOUN
Arabidopsis	Arabidopsis	PROPN
haemoglobin	haemoglobin	NOUN
1	1	NUM
(	(	PUNCT
AHb1	AHb1	PROPN
)	)	PUNCT
.	.	PUNCT

Cold	Cold	PROPN
-	-	PUNCT
regulated	regulate	VERB
gene	gene	NOUN
expression	expression	NOUN
was	be	VERB
affected	affect	VERB
in	in	ADP
nia1nia2	nia1nia2	PROPN
and	and	CCONJ
H7	H7	PROPN
plants	plant	NOUN
.	.	PUNCT

The	the	DET
synthesis	synthesis	NOUN
of	of	ADP
PtdOH	PtdOH	PROPN
upon	upon	ADP
chilling	chilling	NOUN
was	be	VERB
not	not	ADV
modified	modify	VERB
by	by	ADP
NO	no	DET
depletion	depletion	NOUN
.	.	PUNCT

By	by	ADP
contrast	contrast	NOUN
","	","	PUNCT
the	the	DET
formation	formation	NOUN
of	of	ADP
phytosphingosine	phytosphingosine	ADJ
phosphate	phosphate	NOUN
and	and	CCONJ
ceramide	ceramide	NOUN
phosphate	phosphate	NOUN
","	","	PUNCT
two	two	NUM
phosphorylated	phosphorylate	VERB
sphingolipids	sphingolipid	NOUN
that	that	ADJ
are	be	VERB
transiently	transiently	ADV
synthesized	synthesize	VERB
upon	upon	ADP
chilling	chill	VERB
","	","	PUNCT
was	be	VERB
negatively	negatively	ADV
regulated	regulate	VERB
by	by	ADP
NO	no	NOUN
.	.	PUNCT

Taken	take	VERB
together	together	ADV
","	","	PUNCT
these	these	DET
data	datum	NOUN
suggest	suggest	VERB
a	a	DET
new	new	ADJ
function	function	NOUN
for	for	ADP
NO	no	DET
as	as	ADP
an	an	DET
intermediate	intermediate	ADJ
in	in	ADP
gene	gene	NOUN
regulation	regulation	NOUN
and	and	CCONJ
lipid	lipid	NOUN
-	-	PUNCT
based	base	VERB
signaling	signaling	NOUN
during	during	ADP
cold	cold	ADJ
transduction	transduction	NOUN
.	.	PUNCT

Identification	identification	NOUN
of	of	ADP
a	a	DET
novel	novel	ADJ
mitochondrial	mitochondrial	ADJ
protein	protein	NOUN
","	","	PUNCT
short	short	ADJ
postembryonic	postembryonic	NOUN
roots	root	NOUN
1	1	NUM
(	(	PUNCT
SPR1	spr1	NOUN
)	)	PUNCT
","	","	PUNCT
involved	involve	VERB
in	in	ADP
root	root	NOUN
development	development	NOUN
and	and	CCONJ
iron	iron	NOUN
homeostasis	homeostasis	NOUN
in	in	ADP
Oryza	Oryza	PROPN
sativa	sativa	NOUN
.	.	PUNCT

A	a	DET
rice	rice	NOUN
mutant	mutant	NOUN
","	","	PUNCT
Oryza	Oryza	PROPN
sativa	sativa	VERB
short	short	ADJ
postembryonic	postembryonic	NOUN
roots	root	NOUN
1	1	NUM
(	(	PUNCT
Osspr1	Osspr1	PROPN
)	)	PUNCT
","	","	PUNCT
has	have	VERB
been	be	VERB
characterized	characterize	VERB
.	.	PUNCT

It	-PRON-	PRON
has	have	VERB
short	short	ADJ
postembryonic	postembryonic	ADJ
roots	root	NOUN
","	","	PUNCT
including	include	VERB
adventitious	adventitious	ADJ
and	and	CCONJ
lateral	lateral	ADJ
roots	root	NOUN
","	","	PUNCT
and	and	CCONJ
a	a	DET
lower	low	ADJ
iron	iron	NOUN
content	content	NOUN
in	in	ADP
its	-PRON-	ADJ
leaves	leaf	NOUN
.	.	PUNCT

OsSPR1	osspr1	NOUN
was	be	VERB
identified	identify	VERB
by	by	ADP
map	map	NOUN
-	-	PUNCT
based	base	VERB
cloning	cloning	NOUN
.	.	PUNCT

It	-PRON-	PRON
encodes	encode	VERB
a	a	DET
novel	novel	ADJ
mitochondrial	mitochondrial	ADJ
protein	protein	NOUN
with	with	ADP
the	the	DET
Armadillo	Armadillo	PROPN
-	-	PUNCT
like	like	ADJ
repeat	repeat	NOUN
domain	domain	NOUN
.	.	PUNCT

Osspr1	osspr1	NOUN
mutants	mutant	NOUN
exhibited	exhibit	VERB
decreased	decrease	VERB
root	root	NOUN
cell	cell	NOUN
elongation	elongation	NOUN
.	.	PUNCT

The	the	DET
iron	iron	NOUN
content	content	NOUN
of	of	ADP
the	the	DET
mutant	mutant	ADJ
shoots	shoot	NOUN
was	be	VERB
significantly	significantly	ADV
altered	alter	VERB
compared	compare	VERB
with	with	ADP
that	that	DET
of	of	ADP
wild	wild	ADJ
-	-	PUNCT
type	type	NOUN
shoots	shoot	NOUN
.	.	PUNCT

A	a	DET
similar	similar	ADJ
pattern	pattern	NOUN
of	of	ADP
alteration	alteration	NOUN
of	of	ADP
manganese	manganese	NOUN
and	and	CCONJ
zinc	zinc	NOUN
concentrations	concentration	NOUN
in	in	ADP
shoots	shoot	NOUN
was	be	VERB
also	also	ADV
observed	observe	VERB
.	.	PUNCT

Complementation	complementation	NOUN
of	of	ADP
the	the	DET
mutant	mutant	NOUN
confirmed	confirm	VERB
that	that	ADP
OsSPR1	OsSPR1	PROPN
is	be	VERB
involved	involve	VERB
in	in	ADP
post	post	ADJ
-	-	ADJ
embryonic	embryonic	ADJ
root	root	NOUN
elongation	elongation	NOUN
and	and	CCONJ
iron	iron	NOUN
homeostasis	homeostasis	NOUN
in	in	ADP
rice	rice	NOUN
.	.	PUNCT

OsSPR1	osspr1	NOUN
was	be	VERB
found	find	VERB
to	to	PART
be	be	VERB
ubiquitously	ubiquitously	ADV
expressed	express	VERB
in	in	ADP
various	various	ADJ
tissues	tissue	NOUN
throughout	throughout	ADP
the	the	DET
plant	plant	NOUN
.	.	PUNCT

The	the	DET
transcript	transcript	NOUN
abundance	abundance	NOUN
of	of	ADP
various	various	ADJ
genes	gene	NOUN
involved	involve	VERB
in	in	ADP
iron	iron	NOUN
uptake	uptake	NOUN
and	and	CCONJ
signaling	signal	VERB
via	via	ADP
both	both	DET
strategies	strategy	NOUN
I	-PRON-	PRON
and	and	CCONJ
II	II	PROPN
was	be	VERB
similar	similar	ADJ
in	in	ADP
roots	root	NOUN
of	of	ADP
wild	wild	ADJ
-	-	PUNCT
type	type	NOUN
and	and	CCONJ
mutant	mutant	ADJ
plants	plant	NOUN
","	","	PUNCT
but	but	CCONJ
was	be	VERB
higher	high	ADJ
in	in	ADP
the	the	DET
leaves	leaf	NOUN
of	of	ADP
mutant	mutant	ADJ
plants	plant	NOUN
.	.	PUNCT

Thus	thus	ADV
","	","	PUNCT
a	a	DET
novel	novel	ADJ
mitochondrial	mitochondrial	ADJ
protein	protein	NOUN
that	that	ADJ
is	be	VERB
involved	involve	VERB
in	in	ADP
root	root	NOUN
elongation	elongation	NOUN
and	and	CCONJ
plays	play	VERB
a	a	DET
role	role	NOUN
in	in	ADP
metal	metal	NOUN
ion	ion	NOUN
homeostasis	homeostasis	NOUN
has	have	VERB
been	be	VERB
identified	identify	VERB
.	.	PUNCT

Genomic	genomic	ADJ
profiling	profiling	NOUN
of	of	ADP
carbohydrate	carbohydrate	NOUN
metabolism	metabolism	NOUN
in	in	ADP
the	the	DET
ectomycorrhizal	ectomycorrhizal	NOUN
fungus	fungus	NOUN
Tuber	Tuber	PROPN
melanosporum	melanosporum	NOUN
.	.	PUNCT

Primary	primary	ADJ
carbohydrate	carbohydrate	NOUN
metabolism	metabolism	NOUN
plays	play	VERB
a	a	DET
special	special	ADJ
role	role	NOUN
related	relate	VERB
to	to	ADP
carbon	carbon	NOUN
/	/	SYM
nitrogen	nitrogen	NOUN
exchange	exchange	NOUN
","	","	PUNCT
as	as	ADV
well	well	ADV
as	as	ADP
metabolic	metabolic	ADJ
support	support	NOUN
of	of	ADP
fruiting	fruit	VERB
body	body	NOUN
development	development	NOUN
","	","	PUNCT
in	in	ADP
ectomycorrhizal	ectomycorrhizal	NOUN
macrofungi	macrofungi	NOUN
.	.	PUNCT

In	in	ADP
this	this	DET
study	study	NOUN
","	","	PUNCT
we	-PRON-	PRON
used	use	VERB
information	information	NOUN
retrieved	retrieve	VERB
from	from	ADP
the	the	DET
recently	recently	ADV
sequenced	sequence	VERB
Tuber	Tuber	PROPN
melanosporum	melanosporum	NOUN
genome	genome	NOUN
","	","	PUNCT
together	together	ADV
with	with	ADP
transcriptome	transcriptome	VERB
analysis	analysis	NOUN
data	datum	NOUN
and	and	CCONJ
targeted	target	VERB
validation	validation	NOUN
experiments	experiment	NOUN
","	","	PUNCT
to	to	PART
construct	construct	VERB
the	the	DET
first	first	ADJ
genome	genome	NOUN
-	-	PUNCT
wide	wide	ADJ
catalogue	catalogue	NOUN
of	of	ADP
the	the	DET
proteins	protein	NOUN
supporting	support	VERB
carbohydrate	carbohydrate	NOUN
metabolism	metabolism	NOUN
in	in	ADP
a	a	DET
plant	plant	NOUN
-	-	PUNCT
symbiotic	symbiotic	ADJ
ascomycete	ascomycete	NOUN
.	.	PUNCT

More	More	ADJ
than	than	ADP
100	100	NUM
genes	gene	NOUN
coding	cod	VERB
for	for	ADP
enzymes	enzyme	NOUN
of	of	ADP
the	the	DET
glycolysis	glycolysis	NOUN
","	","	PUNCT
pentose	pentose	ADJ
