Isolation	isolation	NOUN	O
-	-	SYM	O
4h	4h	NUM	O
of	of	ADP	O
chilling	chilling	NOUN	O
.	.	PUNCT	O

It	-PRON-	PRON	O
was	be	VERB	O
impaired	impair	VERB	O
in	in	ADP	O
the	the	DET	O
nia1nia2	nia1nia2	ADJ	O
nitrate	nitrate	NOUN	O
reductase	reductase	NOUN	O
mutant	mutant	NOUN	O
.	.	PUNCT	O

Moreover	moreover	ADV	O
,	,	PUNCT	O
NO	no	DET	O
accumulation	accumulation	NOUN	O
was	be	VERB	O
not	not	ADV	O
observed	observe	VERB	O
in	in	ADP	O
H7	H7	PROPN	O
plants	plant	NOUN	O
overexpressing	overexpresse	VERB	O
the	the	DET	O
A.	a.	ADJ	O
thaliana	thaliana	NOUN	O
nonsymbiotic	nonsymbiotic	ADJ	O
hemoglobin	hemoglobin	NOUN	O
Arabidopsis	Arabidopsis	PROPN	B-lat_genus
haemoglobin	haemoglobin	NOUN	O
1	1	NUM	O
(	(	PUNCT	O
AHb1	AHb1	PROPN	O
)	)	PUNCT	O
.	.	PUNCT	O

Cold	Cold	PROPN	O
-	-	PUNCT	O
regulated	regulate	VERB	O
gene	gene	NOUN	O
expression	expression	NOUN	O
was	be	VERB	O
affected	affect	VERB	O
in	in	ADP	O
nia1nia2	nia1nia2	PROPN	O
and	and	CCONJ	O
H7	H7	PROPN	O
plants	plant	NOUN	O
.	.	PUNCT	O

The	the	DET	O
synthesis	synthesis	NOUN	O
of	of	ADP	O
PtdOH	PtdOH	PROPN	O
upon	upon	ADP	O
chilling	chilling	NOUN	O
was	be	VERB	O
not	not	ADV	O
modified	modify	VERB	O
by	by	ADP	O
NO	no	DET	O
depletion	depletion	NOUN	O
.	.	PUNCT	O

By	by	ADP	O
contrast	contrast	NOUN	O
,	,	PUNCT	O
the	the	DET	O
formation	formation	NOUN	O
of	of	ADP	O
phytosphingosine	phytosphingosine	ADJ	O
phosphate	phosphate	NOUN	O
and	and	CCONJ	O
ceramide	ceramide	NOUN	O
phosphate	phosphate	NOUN	O
,	,	PUNCT	O
two	two	NUM	O
phosphorylated	phosphorylate	VERB	O
sphingolipids	sphingolipid	NOUN	O
that	that	ADJ	O
are	be	VERB	O
transiently	transiently	ADV	O
synthesized	synthesize	VERB	O
upon	upon	ADP	O
chilling	chill	VERB	O
,	,	PUNCT	O
was	be	VERB	O
negatively	negatively	ADV	O
regulated	regulate	VERB	O
by	by	ADP	O
NO	no	NOUN	O
.	.	PUNCT	O

Taken	take	VERB	O
together	together	ADV	O
,	,	PUNCT	O
these	these	DET	O
data	datum	NOUN	O
suggest	suggest	VERB	O
a	a	DET	O
new	new	ADJ	O
function	function	NOUN	O
for	for	ADP	O
NO	no	DET	O
as	as	ADP	O
an	an	DET	O
intermediate	intermediate	ADJ	O
in	in	ADP	O
gene	gene	NOUN	O
regulation	regulation	NOUN	O
and	and	CCONJ	O
lipid	lipid	NOUN	O
-	-	PUNCT	O
based	base	VERB	O
signaling	signaling	NOUN	O
during	during	ADP	O
cold	cold	ADJ	O
transduction	transduction	NOUN	O
.	.	PUNCT	O

Identification	identification	NOUN	O
of	of	ADP	O
a	a	DET	O
novel	novel	ADJ	O
mitochondrial	mitochondrial	ADJ	O
protein	protein	NOUN	O
,	,	PUNCT	O
short	short	ADJ	O
postembryonic	postembryonic	NOUN	O
roots	root	NOUN	O
1	1	NUM	O
(	(	PUNCT	O
SPR1	spr1	NOUN	O
)	)	PUNCT	O
,	,	PUNCT	O
involved	involve	VERB	O
in	in	ADP	O
root	root	NOUN	O
development	development	NOUN	O
and	and	CCONJ	O
iron	iron	NOUN	O
homeostasis	homeostasis	NOUN	O
in	in	ADP	O
Oryza	Oryza	PROPN	B-lat_species
sativa	sativa	NOUN	I-lat_species

A	a	DET	O
rice	rice	NOUN	B-en_species
mutant	mutant	NOUN	O
,	,	PUNCT	O
Oryza	Oryza	PROPN	B-lat_species
sativa	sativa	VERB	I-lat_species
postembryonic	postembryonic	NOUN	O
roots	root	NOUN	O
1	1	NUM	O
(	(	PUNCT	O
Osspr1	Osspr1	PROPN	O
)	)	PUNCT	O
,	,	PUNCT	O
has	have	VERB	O
been	be	VERB	O
characterized	characterize	VERB	O
.	.	PUNCT	O

It	-PRON-	PRON	O
has	have	VERB	O
short	short	ADJ	O
postembryonic	postembryonic	ADJ	O
roots	root	NOUN	O
,	,	PUNCT	O
including	include	VERB	O
adventitious	adventitious	ADJ	O
and	and	CCONJ	O
lateral	lateral	ADJ	O
roots	root	NOUN	O
,	,	PUNCT	O
and	and	CCONJ	O
a	a	DET	O
lower	low	ADJ	O
iron	iron	NOUN	O
content	content	NOUN	O
in	in	ADP	O
its	-PRON-	ADJ	O
leaves	leaf	NOUN	O
.	.	PUNCT	O

OsSPR1	osspr1	NOUN	O
was	be	VERB	O
identified	identify	VERB	O
by	by	ADP	O
map	map	NOUN	O
-	-	PUNCT	O
based	base	VERB	O
cloning	cloning	NOUN	O
.	.	PUNCT	O

It	-PRON-	PRON	O
encodes	encode	VERB	O
a	a	DET	O
novel	novel	ADJ	O
mitochondrial	mitochondrial	ADJ	O
protein	protein	NOUN	O
with	with	ADP	O
the	the	DET	O
Armadillo	Armadillo	PROPN	O
-	-	PUNCT	O
like	like	ADJ	O
repeat	repeat	NOUN	O
domain	domain	NOUN	O
.	.	PUNCT	O

Osspr1	osspr1	NOUN	O
mutants	mutant	NOUN	O
exhibited	exhibit	VERB	O
decreased	decrease	VERB	O
root	root	NOUN	O
cell	cell	NOUN	O
elongation	elongation	NOUN	O
.	.	PUNCT	O

The	the	DET	O
iron	iron	NOUN	O
content	content	NOUN	O
of	of	ADP	O
the	the	DET	O
mutant	mutant	ADJ	O
shoots	shoot	NOUN	O
was	be	VERB	O
significantly	significantly	ADV	O
altered	alter	VERB	O
compared	compare	VERB	O
with	with	ADP	O
that	that	DET	O
of	of	ADP	O
wild	wild	ADJ	O
-	-	PUNCT	O
type	type	NOUN	O
shoots	shoot	NOUN	O
.	.	PUNCT	O

A	a	DET	O
similar	similar	ADJ	O
pattern	pattern	NOUN	O
of	of	ADP	O
alteration	alteration	NOUN	O
of	of	ADP	O
manganese	manganese	NOUN	O
and	and	CCONJ	O
zinc	zinc	NOUN	O
concentrations	concentration	NOUN	O
in	in	ADP	O
shoots	shoot	NOUN	O
was	be	VERB	O
also	also	ADV	O
observed	observe	VERB	O
.	.	PUNCT	O

Complementation	complementation	NOUN	O
of	of	ADP	O
the	the	DET	O
mutant	mutant	NOUN	O
confirmed	confirm	VERB	O
that	that	ADP	O
OsSPR1	OsSPR1	PROPN	O
is	be	VERB	O
involved	involve	VERB	O
in	in	ADP	O
post	post	ADJ	O
-	-	ADJ	O
embryonic	embryonic	ADJ	O
root	root	NOUN	O
elongation	elongation	NOUN	O
and	and	CCONJ	O
iron	iron	NOUN	O
homeostasis	homeostasis	NOUN	O
in	in	ADP	O
rice	rice	NOUN	B-en_species
.	.	PUNCT	O

OsSPR1	osspr1	NOUN	O
was	be	VERB	O
found	find	VERB	O
to	to	PART	O
be	be	VERB	O
ubiquitously	ubiquitously	ADV	O
expressed	express	VERB	O
in	in	ADP	O
various	various	ADJ	O
tissues	tissue	NOUN	O
throughout	throughout	ADP	O
the	the	DET	O
plant	plant	NOUN	O
.	.	PUNCT	O

The	the	DET	O
transcript	transcript	NOUN	O
abundance	abundance	NOUN	O
of	of	ADP	O
various	various	ADJ	O
genes	gene	NOUN	O
involved	involve	VERB	O
in	in	ADP	O
iron	iron	NOUN	O
uptake	uptake	NOUN	O
and	and	CCONJ	O
signaling	signal	VERB	O
via	via	ADP	O
both	both	DET	O
strategies	strategy	NOUN	O
I	-PRON-	PRON	O
and	and	CCONJ	O
II	II	PROPN	O
was	be	VERB	O
similar	similar	ADJ	O
in	in	ADP	O
roots	root	NOUN	O
of	of	ADP	O
wild	wild	ADJ	O
-	-	PUNCT	O
type	type	NOUN	O
and	and	CCONJ	O
mutant	mutant	ADJ	O
plants	plant	NOUN	O
,	,	PUNCT	O
but	but	CCONJ	O
was	be	VERB	O
higher	high	ADJ	O
in	in	ADP	O
the	the	DET	O
leaves	leaf	NOUN	O
of	of	ADP	O
mutant	mutant	ADJ	O
plants	plant	NOUN	O
.	.	PUNCT	O

Thus	thus	ADV	O
,	,	PUNCT	O
a	a	DET	O
novel	novel	ADJ	O
mitochondrial	mitochondrial	ADJ	O
protein	protein	NOUN	O
that	that	ADJ	O
is	be	VERB	O
involved	involve	VERB	O
in	in	ADP	O
root	root	NOUN	O
elongation	elongation	NOUN	O
and	and	CCONJ	O
plays	play	VERB	O
a	a	DET	O
role	role	NOUN	O
in	in	ADP	O
metal	metal	NOUN	O
ion	ion	NOUN	O
homeostasis	homeostasis	NOUN	O
has	have	VERB	O
been	be	VERB	O
identified	identify	VERB	O
.	.	PUNCT	O

Genomic	genomic	ADJ	O
profiling	profiling	NOUN	O
of	of	ADP	O
carbohydrate	carbohydrate	NOUN	O
metabolism	metabolism	NOUN	O
in	in	ADP	O
the	the	DET	O
ectomycorrhizal	ectomycorrhizal	NOUN	O
fungus	fungus	NOUN	O
Tuber	Tuber	PROPN	O
melanosporum	melanosporum	NOUN	O
.	.	PUNCT	O

Primary	primary	ADJ	O
carbohydrate	carbohydrate	NOUN	O
metabolism	metabolism	NOUN	O
plays	play	VERB	O
a	a	DET	O
special	special	ADJ	O
role	role	NOUN	O
related	relate	VERB	O
to	to	ADP	O
carbon	carbon	NOUN	O
/	/	SYM	O
nitrogen	nitrogen	NOUN	O
exchange	exchange	NOUN	O
,	,	PUNCT	O
as	as	ADV	O
well	well	ADV	O
as	as	ADP	O
metabolic	metabolic	ADJ	O
support	support	NOUN	O
of	of	ADP	O
fruiting	fruit	VERB	O
body	body	NOUN	O
development	development	NOUN	O
,	,	PUNCT	O
in	in	ADP	O
ectomycorrhizal	ectomycorrhizal	NOUN	O
macrofungi	macrofungi	NOUN	O
.	.	PUNCT	O

In	in	ADP	O
this	this	DET	O
study	study	NOUN	O
,	,	PUNCT	O
we	-PRON-	PRON	O
used	use	VERB	O
information	information	NOUN	O
retrieved	retrieve	VERB	O
from	from	ADP	O
the	the	DET	O
recently	recently	ADV	O
sequenced	sequence	VERB	O
Tuber	Tuber	PROPN	O
melanosporum	melanosporum	NOUN	O
genome	genome	NOUN	O
,	,	PUNCT	O
together	together	ADV	O
with	with	ADP	O
transcriptome	transcriptome	VERB	O
analysis	analysis	NOUN	O
data	datum	NOUN	O
and	and	CCONJ	O
targeted	target	VERB	O
validation	validation	NOUN	O
experiments	experiment	NOUN	O
,	,	PUNCT	O
to	to	PART	O
construct	construct	VERB	O
the	the	DET	O
first	first	ADJ	O
genome	genome	NOUN	O
-	-	PUNCT	O
wide	wide	ADJ	O
catalogue	catalogue	NOUN	O
of	of	ADP	O
the	the	DET	O
proteins	protein	NOUN	O
supporting	support	VERB	O
carbohydrate	carbohydrate	NOUN	O
metabolism	metabolism	NOUN	O
in	in	ADP	O
a	a	DET	O
plant	plant	NOUN	O
-	-	PUNCT	O
symbiotic	symbiotic	ADJ	O
ascomycete	ascomycete	NOUN	O
.	.	PUNCT	O

More	More	ADJ	O
than	than	ADP	O
100	100	NUM	O
genes	gene	NOUN	O
coding	cod	VERB	O
for	for	ADP	O
enzymes	enzyme	NOUN	O
of	of	ADP	O
the	the	DET	O
glycolysis	glycolysis	NOUN	O
,	,	PUNCT	O
pentose	pentose	ADJ	O
phosphate	phosphate	NOUN	O
,	,	PUNCT	O
tricarboxylic	tricarboxylic	ADJ	O
acid	acid	NOUN	O
,	,	PUNCT	O
glyoxylate	glyoxylate	NOUN	O
and	and	CCONJ	O
methylcitrate	methylcitrate	ADJ	O
pathways	pathway	NOUN	O
,	,	PUNCT	O
glycogen	glycogen	NOUN	O
,	,	PUNCT	O
trehalose	trehalose	NOUN	O
and	and	CCONJ	O
mannitol	mannitol	NOUN	O
metabolism	metabolism	NOUN	O
and	and	CCONJ	O
cell	cell	NOUN	O
wall	wall	NOUN	O
precursor	precursor	NOUN	O
were	be	VERB	O
annotated	annotate	VERB	O
.	.	PUNCT	O

Transcriptional	transcriptional	ADJ	O
regulation	regulation	NOUN	O
of	of	ADP	O
these	these	DET	O
pathways	pathway	NOUN	O
in	in	ADP	O
different	different	ADJ	O
stages	stage	NOUN	O
of	of	ADP	O
the	the	DET	O
T.	T.	PROPN	O
melanosporum	melanosporum	NOUN	O
lifecycle	lifecycle	NOUN	O
was	be	VERB	O
investigated	investigate	VERB	O
using	use	VERB	O
whole	whole	ADV	O
-	-	PUNCT	O
genome	genome	NOUN	O
oligoarray	oligoarray	NOUN	O
expression	expression	NOUN	O
data	datum	NOUN	O
together	together	ADV	O
with	with	ADP	O
real	real	ADJ	O
-	-	PUNCT	O
time	time	NOUN	O
reverse	reverse	ADJ	O
transcription	transcription	NOUN	O
-	-	PUNCT	O
polymerase	polymerase	NOUN	O
chain	chain	NOUN	O
reaction	reaction	NOUN	O
analysis	analysis	NOUN	O
of	of	ADP	O
selected	select	VERB	O
genes	gene	NOUN	O
.	.	PUNCT	O

The	the	DET	O
most	most	ADV	O
significant	significant	ADJ	O
results	result	NOUN	O
were	be	VERB	O
the	the	DET	O
identification	identification	NOUN	O
of	of	ADP	O
methylcitrate	methylcitrate	ADJ	O
cycle	cycle	NOUN	O
genes	gene	NOUN	O
and	and	CCONJ	O
of	of	ADP	O
an	an	DET	O
acid	acid	ADJ	O
invertase	invertase	NOUN	O
,	,	PUNCT	O
the	the	DET	O
first	first	ADJ	O
enzyme	enzyme	NOUN	O
of	of	ADP	O
this	this	DET	O
kind	kind	NOUN	O
to	to	PART	O
be	be	VERB	O
described	describe	VERB	O
in	in	ADP	O
a	a	DET	O
plant	plant	NOUN	O
-	-	PUNCT	O
symbiotic	symbiotic	ADJ	O
filamentous	filamentous	ADJ	O
fungus	fungus	NOUN	O
.	.	PUNCT	O

A	a	DET	O
subset	subset	NOUN	O
of	of	ADP	O
transcripts	transcript	NOUN	O
coding	cod	VERB	O
for	for	ADP	O
trehalose	trehalose	NOUN	O
,	,	PUNCT	O
glyoxylate	glyoxylate	VERB	O
and	and	CCONJ	O
methylcitrate	methylcitrate	ADJ	O
enzymes	enzyme	NOUN	O
was	be	VERB	O
up	up	ADV	O
-	-	PUNCT	O
regulated	regulate	VERB	O
in	in	ADP	O
fruiting	fruiting	NOUN	O
bodies	body	NOUN	O
,	,	PUNCT	O
whereas	whereas	ADP	O
genes	gene	NOUN	O
involved	involve	VERB	O
in	in	ADP	O
mannitol	mannitol	NOUN	O
and	and	CCONJ	O
glycogen	glycogen	NOUN	O
metabolism	metabolism	NOUN	O
were	be	VERB	O
preferentially	preferentially	ADV	O
expressed	express	VERB	O
in	in	ADP	O
mycelia	mycelium	NOUN	O
and	and	CCONJ	O
ectomycorrhizas	ectomycorrhiza	NOUN	O
,	,	PUNCT	O
respectively	respectively	ADV	O
.	.	PUNCT	O

These	these	DET	O
data	datum	NOUN	O
indicate	indicate	VERB	O
a	a	DET	O
high	high	ADJ	O
degree	degree	NOUN	O
of	of	ADP	O
lifecycle	lifecycle	NOUN	O
stage	stage	NOUN	O
specialization	specialization	NOUN	O
for	for	ADP	O
particular	particular	ADJ	O
branches	branch	NOUN	O
of	of	ADP	O
carbohydrate	carbohydrate	NOUN	O
metabolism	metabolism	NOUN	O
in	in	ADP	O
T.	T.	PROPN	O
melanosporum	melanosporum	NOUN	O
.	.	PUNCT	O

An	an	DET	O
analytical	analytical	ADJ	O
model	model	NOUN	O
of	of	ADP	O
non	non	ADJ	O
-	-	ADJ	O
photorespiratory	photorespiratory	ADJ	O
CO2release	co2release	NOUN	O
in	in	ADP	O
the	the	DET	O
light	light	NOUN	O
and	and	CCONJ	O
dark	dark	ADJ	O
in	in	ADP	O
leaves	leaf	NOUN	O
of	of	ADP	O
C3species	c3specie	NOUN	O
based	base	VERB	O
on	on	ADP	O
stoichiometric	stoichiometric	ADJ	O
flux	flux	NOUN	O
balance	balance	NOUN	O
.	.	PUNCT	O

Leaf	leaf	NOUN	O
respiration	respiration	NOUN	O
continues	continue	VERB	O
in	in	ADP	O
the	the	DET	O
light	light	NOUN	O
but	but	CCONJ	O
at	at	ADP	O
a	a	DET	O
reduced	reduce	VERB	O
rate	rate	NOUN	O
.	.	PUNCT	O

This	this	DET	O
inhibition	inhibition	NOUN	O
is	be	VERB	O
highly	highly	ADV	O
variable	variable	ADJ	O
,	,	PUNCT	O
and	and	CCONJ	O
the	the	DET	O
mechanisms	mechanism	NOUN	O
are	be	VERB	O
poorly	poorly	ADV	O
known	know	VERB	O
,	,	PUNCT	O
partly	partly	ADV	O
due	due	ADP	O
to	to	ADP	O
the	the	DET	O
lack	lack	NOUN	O
of	of	ADP	O
a	a	DET	O
formal	formal	ADJ	O
model	model	NOUN	O
that	that	ADJ	O
can	can	VERB	O
generate	generate	VERB	O
testable	testable	ADJ	O
hypotheses	hypothesis	NOUN	O
.	.	PUNCT	O

We	-PRON-	PRON	O
derived	derive	VERB	O
an	an	DET	O
analytical	analytical	ADJ	O
model	model	NOUN	O
for	for	ADP	O
non	non	ADJ	O
-	-	ADJ	O
photorespiratory	photorespiratory	ADJ	O
CO2	co2	NOUN	O
release	release	NOUN	O
by	by	ADP	O
solving	solve	VERB	O
steady	steady	ADJ	O
-	-	PUNCT	O
state	state	NOUN	O
supply	supply	NOUN	O
/	/	SYM	O
demand	demand	NOUN	O
equations	equation	NOUN	O
for	for	ADP	O
ATP	ATP	PROPN	O
,	,	PUNCT	O
NADH	NADH	PROPN	O
and	and	CCONJ	O
NADPH	NADPH	PROPN	O
,	,	PUNCT	O
coupled	couple	VERB	O
to	to	ADP	O
a	a	DET	O
widely	widely	ADV	O
used	use	VERB	O
photosynthesis	photosynthesis	NOUN	O
model	model	NOUN	O
.	.	PUNCT	O

We	-PRON-	PRON	O
used	use	VERB	O
this	this	DET	O
model	model	NOUN	O
to	to	PART	O
evaluate	evaluate	VERB	O
causes	cause	NOUN	O
for	for	ADP	O
suppression	suppression	NOUN	O
of	of	ADP	O
respiration	respiration	NOUN	O
by	by	ADP	O
light	light	NOUN	O
.	.	PUNCT	O

The	the	DET	O
model	model	NOUN	O
agrees	agree	VERB	O
with	with	ADP	O
many	many	ADJ	O
observations	observation	NOUN	O
,	,	PUNCT	O
including	include	VERB	O
highly	highly	ADV	O
variable	variable	ADJ	O
suppression	suppression	NOUN	O
at	at	ADP	O
saturating	saturate	VERB	O
light	light	NOUN	O
,	,	PUNCT	O
greater	great	ADJ	O
suppression	suppression	NOUN	O
in	in	ADP	O
mature	mature	ADJ	O
leaves	leaf	NOUN	O
,	,	PUNCT	O
reduced	reduce	VERB	O
assimilatory	assimilatory	NOUN	O
quotient	quotient	NOUN	O
(	(	PUNCT	O
ratio	ratio	NOUN	O
of	of	ADP	O
net	net	ADJ	O
CO2	CO2	PROPN	O
and	and	CCONJ	O
O2	O2	PROPN	O
exchange	exchange	NOUN	O
)	)	PUNCT	O
concurrent	concurrent	ADJ	O
with	with	ADP	O
nitrate	nitrate	NOUN	O
reduction	reduction	NOUN	O
and	and	CCONJ	O
a	a	DET	O
Kok	Kok	PROPN	O
effect	effect	NOUN	O
(	(	PUNCT	O
discrete	discrete	ADJ	O
change	change	NOUN	O
in	in	ADP	O
quantum	quantum	NOUN	O
yield	yield	NOUN	O
at	at	ADP	O
low	low	ADJ	O
light	light	NOUN	O
)	)	PUNCT	O
.	.	PUNCT	O

The	the	DET	O
model	model	NOUN	O
predicts	predict	VERB	O
engagement	engagement	NOUN	O
of	of	ADP	O
non	non	ADJ	O
-	-	ADJ	O
phosphorylating	phosphorylating	ADJ	O
pathways	pathway	NOUN	O
at	at	ADP	O
moderate	moderate	ADJ	O
to	to	ADP	O
high	high	ADJ	O
light	light	NOUN	O
,	,	PUNCT	O
or	or	CCONJ	O
concurrent	concurrent	ADJ	O
with	with	ADP	O
processes	process	NOUN	O
that	that	ADJ	O
yield	yield	VERB	O
ATP	ATP	PROPN	O
and	and	CCONJ	O
NADH	NADH	PROPN	O
,	,	PUNCT	O
such	such	ADJ	O
as	as	ADP	O
fatty	fatty	ADJ	O
acid	acid	NOUN	O
or	or	CCONJ	O
terpenoid	terpenoid	ADJ	O
synthesis	synthesis	NOUN	O
.	.	PUNCT	O

Suppression	suppression	NOUN	O
of	of	ADP	O
respiration	respiration	NOUN	O
is	be	VERB	O
governed	govern	VERB	O
largely	largely	ADV	O
by	by	ADP	O
photosynthetic	photosynthetic	ADJ	O
adenylate	adenylate	ADJ	O
balance	balance	NOUN	O
,	,	PUNCT	O
although	although	ADP	O
photorespiratory	photorespiratory	ADJ	O
NADH	NADH	PROPN	O
may	may	VERB	O
contribute	contribute	VERB	O
at	at	ADP	O
sub	sub	NOUN	O
-	-	PUNCT	O
saturating	saturating	NOUN	O
light	light	NOUN	O
.	.	PUNCT	O

Key	key	ADJ	O
questions	question	NOUN	O
include	include	VERB	O
the	the	DET	O
precise	precise	ADJ	O
diel	diel	ADJ	O
variation	variation	NOUN	O
of	of	ADP	O
anabolism	anabolism	NOUN	O
and	and	CCONJ	O
the	the	DET	O
ATP	ATP	PROPN	O
:	:	PUNCT	O
2e-	2e-	NUM	O
ratio	ratio	NOUN	O
for	for	ADP	O
photophosphorylation	photophosphorylation	NOUN	O
.	.	PUNCT	O

Our	-PRON-	ADJ	O
model	model	NOUN	O
can	can	VERB	O
focus	focus	VERB	O
experimental	experimental	ADJ	O
research	research	NOUN	O
and	and	CCONJ	O
is	be	VERB	O
a	a	DET	O
step	step	NOUN	O
towards	towards	ADP	O
a	a	DET	O
fully	fully	ADV	O
process	process	NOUN	O
-	-	PUNCT	O
based	base	VERB	O
model	model	NOUN	O
of	of	ADP	O
CO2	CO2	PROPN	O
exchange	exchange	NOUN	O
.	.	PUNCT	O

Evidence	evidence	NOUN	O
for	for	ADP	O
functional	functional	ADJ	O
divergence	divergence	NOUN	O
in	in	ADP	O
arbuscular	arbuscular	ADJ	O
mycorrhizal	mycorrhizal	NOUN	O
fungi	fungus	NOUN	O
from	from	ADP	O
contrasting	contrast	VERB	O
climatic	climatic	ADJ	O
origins	origin	NOUN	O
.	.	PUNCT	O

A	a	DET	O
considerable	considerable	ADJ	O
amount	amount	NOUN	O
of	of	ADP	O
phenotypic	phenotypic	ADJ	O
,	,	PUNCT	O
genetic	genetic	ADJ	O
and	and	CCONJ	O
symbiotic	symbiotic	ADJ	O
functional	functional	ADJ	O
variability	variability	NOUN	O
has	have	VERB	O
been	be	VERB	O
documented	document	VERB	O
in	in	ADP	O
arbuscular	arbuscular	ADJ	O
mycorrhizal	mycorrhizal	NOUN	O
fungi	fungus	NOUN	O
(	(	PUNCT	O
AMF	AMF	PROPN	O
)	)	PUNCT	O
.	.	PUNCT	O

However	however	ADV	O
,	,	PUNCT	O
little	little	ADJ	O
is	be	VERB	O
known	know	VERB	O
about	about	ADP	O
whether	whether	ADP	O
distinct	distinct	ADJ	O
AMF	AMF	PROPN	O
ecotypes	ecotype	NOUN	O
have	have	VERB	O
evolved	evolve	VERB	O
within	within	ADP	O
their	-PRON-	ADJ	O
geographic	geographic	ADJ	O
range	range	NOUN	O
.	.	PUNCT	O

We	-PRON-	PRON	O
tested	test	VERB	O
the	the	DET	O
hypothesis	hypothesis	NOUN	O
that	that	ADP	O
AMF	AMF	PROPN	O
growing	grow	VERB	O
at	at	ADP	O
temperatures	temperature	NOUN	O
closer	closer	ADV	O
to	to	ADP	O
those	those	DET	O
prevalent	prevalent	ADJ	O
within	within	ADP	O
their	-PRON-	ADJ	O
origin	origin	NOUN	O
would	would	VERB	O
benefit	benefit	VERB	O
their	-PRON-	ADJ	O
host	host	NOUN	O
and	and	CCONJ	O
grow	grow	VERB	O
more	more	ADV	O
than	than	ADP	O
isolates	isolate	NOUN	O
distant	distant	ADJ	O
from	from	ADP	O
their	-PRON-	ADJ	O
native	native	ADJ	O
conditions	condition	NOUN	O
.	.	PUNCT	O

For	for	ADP	O
each	each	DET	O
of	of	ADP	O
six	six	NUM	O
AMF	amf	NOUN	O
species	specie	NOUN	O
,	,	PUNCT	O
we	-PRON-	PRON	O
chose	choose	VERB	O
pairs	pair	NOUN	O
of	of	ADP	O
isolates	isolate	NOUN	O
that	that	ADJ	O
originated	originate	VERB	O
from	from	ADP	O
distant	distant	ADJ	O
areas	area	NOUN	O
with	with	ADP	O
contrasting	contrast	VERB	O
climates	climate	NOUN	O
.	.	PUNCT	O

Each	each	DET	O
isolate	isolate	NOUN	O
was	be	VERB	O
grown	grow	VERB	O
in	in	ADP	O
association	association	NOUN	O
with	with	ADP	O
two	two	NUM	O
grass	grass	NOUN	O
species	specie	NOUN	O
of	of	ADP	O
different	different	ADJ	O
thermal	thermal	ADJ	O
optima	optima	NOUN	O
at	at	ADP	O
two	two	NUM	O
temperature	temperature	NOUN	O
settings	setting	NOUN	O
.	.	PUNCT	O

Thus	thus	ADV	O
,	,	PUNCT	O
we	-PRON-	PRON	O
also	also	ADV	O
tested	test	VERB	O
whether	whether	ADP	O
AMF	AMF	PROPN	O
from	from	ADP	O
different	different	ADJ	O
climatic	climatic	ADJ	O
origins	origin	NOUN	O
were	be	VERB	O
dependent	dependent	ADJ	O
on	on	ADP	O
the	the	DET	O
thermal	thermal	ADJ	O
adaptation	adaptation	NOUN	O
of	of	ADP	O
the	the	DET	O
host	host	NOUN	O
plant	plant	NOUN	O
species	specie	NOUN	O
or	or	CCONJ	O
to	to	PART	O
temperature	temperature	VERB	O
per	per	X	O
se	se	X	O
.	.	PUNCT	O

Although	although	ADP	O
fungal	fungal	ADJ	O
growth	growth	NOUN	O
was	be	VERB	O
not	not	ADV	O
directly	directly	ADV	O
affected	affect	VERB	O
by	by	ADP	O
temperature	temperature	NOUN	O
,	,	PUNCT	O
we	-PRON-	PRON	O
found	find	VERB	O
that	that	ADP	O
AMF	AMF	PROPN	O
isolates	isolate	VERB	O
originating	originate	VERB	O
from	from	ADP	O
contrasting	contrast	VERB	O
climates	climate	NOUN	O
consistently	consistently	ADV	O
and	and	CCONJ	O
differentially	differentially	ADV	O
altered	altered	ADJ	O
plant	plant	NOUN	O
growth	growth	NOUN	O
.	.	PUNCT	O

Our	-PRON-	ADJ	O
results	result	NOUN	O
suggest	suggest	VERB	O
that	that	ADP	O
AMF	AMF	PROPN	O
from	from	ADP	O
contrasting	contrast	VERB	O
climates	climate	NOUN	O
have	have	VERB	O
altered	alter	VERB	O
symbiotic	symbiotic	ADJ	O
function	function	NOUN	O
,	,	PUNCT	O
thus	thus	ADV	O
linking	link	VERB	O
an	an	DET	O
abiotic	abiotic	ADJ	O
factor	factor	NOUN	O
to	to	PART	O
ecotypic	ecotypic	VERB	O
differentiation	differentiation	NOUN	O
of	of	ADP	O
putatively	putatively	ADV	O
important	important	ADJ	O
symbionts	symbiont	NOUN	O
.	.	PUNCT	O

Cold	cold	ADJ	O
stress	stress	NOUN	O
contributes	contribute	VERB	O
to	to	ADP	O
aberrant	aberrant	ADJ	O
cytokinesis	cytokinesis	NOUN	O
during	during	ADP	O
male	male	ADJ	O
meiosis	meiosis	NOUN	O
I	-PRON-	PRON	O
in	in	ADP	O
a	a	DET	O
wheat	wheat	NOUN	B-en_species
thermosensitive	thermosensitive	NOUN	O
genic	genic	ADJ	O
male	male	NOUN	O
sterile	sterile	ADJ	O
line	line	NOUN	O
.	.	PUNCT	O

The	the	DET	O
male	male	ADJ	O
sterility	sterility	NOUN	O
of	of	ADP	O
a	a	DET	O
wheat	wheat	NOUN	B-en_species
thermosensitive	thermosensitive	NOUN	O
genic	genic	ADJ	O
male	male	NOUN	O
sterile	sterile	NOUN	O
(	(	PUNCT	O
